dataset,size,quality,method,metric,seed,mi_value,umis_per_cell,fitted_mi_value,A_info,B_info,A_info_err,B_info_err,y_info,y_info_lower,A_cell_fit,B_cell_fit,C_cell_fit,A_cell_err,B_cell_err,C_cell_err,y_cell_upper,y_cell_lower
merfish,203,0.3009156,RandomProjection,ng_idx,2701,0.30062,110,0.290120962675931,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0122689191065865,-0.0122689191065865,2.057531032819572,1.00000144001487,0.30227506550263916,21.889765138721277,2.6971361518768315,0.003649521760816073,0.052018129501228104,-0.052018129501228104
merfish,203,0.4490518,RandomProjection,ng_idx,1404,0.35228,165,0.3587600412734841,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0118076918344235,-0.0118076918344235,0.4888956166082451,0.9999974369671484,0.3785119309930426,16.990060288183326,6.4649129227232915,0.004705778373612584,0.03823181711494877,-0.03823181711494877
merfish,203,0.4490518,RandomProjection,ng_idx,2303,0.35228,165,0.3587600412734841,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0118076918344235,-0.0118076918344235,0.4888956166082451,0.9999974369671484,0.3785119309930426,16.990060288183326,6.4649129227232915,0.004705778373612584,0.03823181711494877,-0.03823181711494877
merfish,203,0.4490518,RandomProjection,ng_idx,2701,0.36964,165,0.3587600412734841,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0118076918344235,-0.0118076918344235,0.4888956166082451,0.9999974369671484,0.3785119309930426,16.990060288183326,6.4649129227232915,0.004705778373612584,0.03823181711494877,-0.03823181711494877
merfish,203,0.6701133,RandomProjection,ng_idx,1404,0.39505,246,0.425582399482467,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0148160478973848,-0.0148160478973848,0.08613266411778076,0.9999989832767523,0.48227547269239246,79.7059966401108,130.19886636413804,0.050221514008008616,103.64769409267304,-103.64769409267304
merfish,203,0.6701133,RandomProjection,ng_idx,2303,0.39505,246,0.425582399482467,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0148160478973848,-0.0148160478973848,0.08613266411778076,0.9999989832767523,0.48227547269239246,79.7059966401108,130.19886636413804,0.050221514008008616,103.64769409267304,-103.64769409267304
merfish,203,0.6701133,RandomProjection,ng_idx,2701,0.43977,246,0.425582399482467,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0148160478973848,-0.0148160478973848,0.08613266411778076,0.9999989832767523,0.48227547269239246,79.7059966401108,130.19886636413804,0.050221514008008616,103.64769409267304,-103.64769409267304
merfish,203,1.0,RandomProjection,ng_idx,1404,0.51141,367,0.4870400337401518,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0221005272587444,-0.0221005272587444,0.08821763552336381,0.999998901645928,0.5119584318858373,16.59889173962113,26.562498348537655,0.0006228423007078362,0.22025113379944186,-0.22025113379944186
merfish,203,1.0,RandomProjection,ng_idx,2303,0.51141,367,0.4870400337401518,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0221005272587444,-0.0221005272587444,0.08821763552336381,0.999998901645928,0.5119584318858373,16.59889173962113,26.562498348537655,0.0006228423007078362,0.22025113379944186,-0.22025113379944186
merfish,203,1.0,RandomProjection,ng_idx,2701,0.48459,367,0.4870400337401518,0.0039914651543293,0.0104685478678603,0.0005090204603804,0.0008648113221717,0.0221005272587444,-0.0221005272587444,0.08821763552336381,0.999998901645928,0.5119584318858373,16.59889173962113,26.562498348537655,0.0006228423007078362,0.22025113379944186,-0.22025113379944186
merfish,203,0.027248,SCVI,ng_idx,1404,0.10338,10,0.08039934565814,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0117346805259314,-0.0117346805259314,10.000005624944215,0.6213540605078103,0.23253923959654169,10.561160486792817,0.18779841618216309,0.0193421769811091,0.2562361425666184,-0.2562361425666184
merfish,203,0.027248,SCVI,ng_idx,2303,0.09719,10,0.08039934565814,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0117346805259314,-0.0117346805259314,10.000005624944215,0.6213540605078103,0.23253923959654169,10.561160486792817,0.18779841618216309,0.0193421769811091,0.2562361425666184,-0.2562361425666184
merfish,203,0.027248,SCVI,ng_idx,2701,0.05689,10,0.08039934565814,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0117346805259314,-0.0117346805259314,10.000005624944215,0.6213540605078103,0.23253923959654169,10.561160486792817,0.18779841618216309,0.0193421769811091,0.2562361425666184,-0.2562361425666184
merfish,203,0.0406617,SCVI,ng_idx,1404,0.10963,15,0.1162053220833285,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0160050965795196,-0.0160050965795196,999999.9912628998,0.04316065916382379,1.5639820075175372,7964294.321503053,0.08395784746021726,2.529200179603948,8.004051121316952,-8.004051121316952
merfish,203,0.0406617,SCVI,ng_idx,2303,0.10338,15,0.1162053220833285,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0160050965795196,-0.0160050965795196,999999.9912628998,0.04316065916382379,1.5639820075175372,7964294.321503053,0.08395784746021726,2.529200179603948,8.004051121316952,-8.004051121316952
merfish,203,0.0406617,SCVI,ng_idx,2701,0.17939,15,0.1162053220833285,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0160050965795196,-0.0160050965795196,999999.9912628998,0.04316065916382379,1.5639820075175372,7964294.321503053,0.08395784746021726,2.529200179603948,8.004051121316952,-8.004051121316952
merfish,203,0.0606789,SCVI,ng_idx,1404,0.19108,22,0.1622610901592538,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.020666883672563,-0.020666883672563,999999.9972665336,0.05019211355089565,1.7057125187905535,8713328.484184857,0.07823894907378681,2.116479303071894,7.307476473464056,-7.307476473464056
merfish,203,0.0606789,SCVI,ng_idx,2303,0.16014,22,0.1622610901592538,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.020666883672563,-0.020666883672563,999999.9972665336,0.05019211355089565,1.7057125187905535,8713328.484184857,0.07823894907378681,2.116479303071894,7.307476473464056,-7.307476473464056
merfish,203,0.0606789,SCVI,ng_idx,2701,0.16717,22,0.1622610901592538,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.020666883672563,-0.020666883672563,999999.9972665336,0.05019211355089565,1.7057125187905535,8713328.484184857,0.07823894907378681,2.116479303071894,7.307476473464056,-7.307476473464056
merfish,203,0.0905502,SCVI,ng_idx,1404,0.28509,33,0.2265918522073898,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0256722984675042,-0.0256722984675042,999999.9995114816,0.06717641836701896,1.984598899477571,1989621.8496753294,0.08764728266576277,1.9682679338473512,7.141089665065927,-7.141089665065927
merfish,203,0.0905502,SCVI,ng_idx,2303,0.2191,33,0.2265918522073898,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0256722984675042,-0.0256722984675042,999999.9995114816,0.06717641836701896,1.984598899477571,1989621.8496753294,0.08764728266576277,1.9682679338473512,7.141089665065927,-7.141089665065927
merfish,203,0.0905502,SCVI,ng_idx,2701,0.27133,33,0.2265918522073898,0.0024168820815295,0.0144924317570334,0.0005798322808058,0.0014994145900448,0.0256722984675042,-0.0256722984675042,999999.9995114816,0.06717641836701896,1.984598899477571,1989621.8496753294,0.08764728266576277,1.9682679338473512,7.141089665065927,-7.141089665065927
