experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
gauss_4.641590,0.505233730173528,0.30793132073570373,0.1053632659770648,1.1102230246251565e-16,0.09887677733303213,0.1779009170626663,0.049410347117718856,0.04515484218272636,0.05949658701856475,0.012017586941301062,0.422048373287649,0.1819753027197467,0.5114018441677759,0.427687336379464,0.4052808937402782,0.24116702571063756,0.3976490327306274,0.31471389898836116
