experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
pix_7x,1.4502039148558583,1.1053292801506363,0.41752304262407847,0.16985280099781597,0.2820760670388499,0.3505089892175708,0.31845651881285264,0.3073019309818167,0.4148970173163681,0.2933435791951834,0.703924805933689,0.5692852587066777,0.7369878778880559,0.7318800871181609,0.6642000629073235,0.6908795299599008,0.6744199957314921,0.6515204391999365
