experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
pix_32x,1.0402289985379225,0.7424005186076394,0.2658217917273651,0.057582969015910423,0.2020010698974497,0.2448497703724407,0.14666827573457986,0.07964309690117422,0.2698601895714199,0.20628742333565053,0.5706514340989829,0.337997557263722,0.6449737097698253,0.6080771049253213,0.5775420438998498,0.523986202206951,0.5761581805725409,0.5352275323065723
