experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
gauss_12.915500,0.15847040960828865,0.05731887102387434,0.018901217167691442,0.0,0.015582227582151775,0.016772851183852522,0.014421921242786517,0.00047740457430001104,0.006528190814556911,0.000580459593534588,0.2645708642189282,0.1534457378780628,0.3302887785720034,0.18761991398334993,0.22337132945673907,0.11766736824050583,0.2672261112400865,0.22104785098561366
