experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
pix_2x,1.3959398503117935,1.0189094463366453,0.36385432376311433,0.19114042293838907,0.24007800407795532,0.3364891677345392,0.22546369457670723,0.3022863841602489,0.3510376796101521,0.3158924746970545,0.685853611636834,0.5225923303071857,0.7273429088554889,0.7053560747070172,0.6757015587384386,0.6560112772958608,0.6673800305785034,0.6601694691258073
