experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
pix_16x,1.3088818425942201,1.0097249780655617,0.37549094466483746,0.1106394862105683,0.28308695435568165,0.3455746583154905,0.24114655085630166,0.27851008648852815,0.36212434948850347,0.2786313894894996,0.687415681002818,0.5560839225133503,0.7255892262930511,0.6756515281202095,0.6683061033296948,0.6444044035274534,0.6630888181525441,0.6407044383631684
