experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
gauss_100.000000,0.010750857050930748,0.0015486094437004994,0.0006001262811992092,0.0,0.0,0.0,0.0,0.0,0.0010611870958550096,0.0,0.12500760474568381,0.04946220466614594,0.14889305086755264,0.08707450707075984,0.14548812239073505,0.07423113376107239,0.11227763449550651,0.13779811713568677
