experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
pix_224x,0.1699170748546868,0.11042044907157811,0.03442142113720681,0.0,0.0,0.0,0.0,5.569400617744247e-05,0.05753652383144692,0.01753456475991977,0.10603608903458042,0.10131964191967623,0.18239917737709216,0.0770865004412263,0.04313651199637323,0.06627208119433715,0.15918552901252853,0.1053011177342828
