experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
gauss_35.938100,0.028457024499552043,0.0021942407483850346,1.523400381742146e-05,0.0,0.002088864336803886,0.0,0.0,0.0,0.0,0.0,0.11936201727165971,0.04198512887151492,0.18987391861570413,0.07641768609240403,0.12702361880848057,0.04908353314095415,0.14333276714848536,0.10539768841155485
