experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
pix_8x,1.3477322369654354,0.9242010370561884,0.33996049912325155,0.13043520595887914,0.20236820759131047,0.327835015702279,0.17420152883487927,0.20597146802084032,0.32092419040349285,0.30558166044368185,0.6857741689256251,0.5214503814222418,0.7559215164951019,0.7072704070187452,0.6647528218341042,0.6633850537715945,0.6438755004908114,0.6567694758727655
