experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
gauss_0.010000,1.4744752339167848,1.1138346802992243,0.42750822362109153,0.16892397089930433,0.2029777419448443,0.3639353239381773,0.3119323826215271,0.2568369125484956,0.41123417012876606,0.320043648350966,0.7104611424704662,0.5037899507634026,0.7400342736851617,0.7330132620297211,0.6706484344383801,0.6992615272510676,0.69249573779818,0.640523506371566
