experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
pix_56x,0.5448057501768809,0.3102855925307981,0.10819652604754637,0.014852368874364474,0.03023326491220435,0.0854282926881722,0.04097324503967792,0.020542445780728724,0.13699154430351523,0.07499555225053689,0.45167065428736974,0.3424898554955418,0.40035978807542477,0.40192787496621574,0.43698756289390867,0.30901891576166235,0.47575444930326044,0.41145360958073407
