experiment,mi_score,discrete_mi,ova_mi_Class_0,ova_mi_Class_1,ova_mi_Class_2,ova_mi_Class_3,ova_mi_Class_4,ova_mi_Class_5,ova_mi_Class_6,ova_mi_Class_7,ova_mi_continuous_Class_0,ova_mi_continuous_Class_1,ova_mi_continuous_Class_2,ova_mi_continuous_Class_3,ova_mi_continuous_Class_4,ova_mi_continuous_Class_5,ova_mi_continuous_Class_6,ova_mi_continuous_Class_7
gauss_0.599484,1.1363714472482775,0.8737185429521803,0.30533012728392306,0.07952340128470736,0.18768763159934343,0.3211449839615744,0.236625824767564,0.17436949447129846,0.29405679405797036,0.2348345641971854,0.618740434159085,0.45068895759174543,0.696518512966144,0.6972835010574473,0.6324675739885193,0.607567649999319,0.5870769723343939,0.5656060267030412
